name,star,pull command,version,dockerfilelink
haxe,42,docker pull haxe,"4.0.5-windowsservercore-1809, 4.0-windowsservercore-1809",https://github.com/HaxeFoundation/docker-library-haxe/blob/38b1ceb14a5692ae2c655c056baaff79d963da33/4.0/windowsservercore-1809/Dockerfile
haxe,42,docker pull haxe,"4.0.5-windowsservercore-ltsc2016, 4.0-windowsservercore-ltsc2016",https://github.com/HaxeFoundation/docker-library-haxe/blob/38b1ceb14a5692ae2c655c056baaff79d963da33/4.0/windowsservercore-ltsc2016/Dockerfile
haxe,42,docker pull haxe,"4.0.5-alpine3.14, 4.0-alpine3.14, 4.0.5-alpine, 4.0-alpine",https://github.com/HaxeFoundation/docker-library-haxe/blob/71afcb74d885cfbcf9bff439d7aba47a79b541b1/4.0/alpine3.14/Dockerfile
haxe,42,docker pull haxe,"4.0.5-alpine3.13, 4.0-alpine3.13",https://github.com/HaxeFoundation/docker-library-haxe/blob/c195ebc0755b9debcfacbd6edc977a8ad1cd450e/4.0/alpine3.13/Dockerfile
haxe,42,docker pull haxe,"4.0.5-alpine3.12, 4.0-alpine3.12",https://github.com/HaxeFoundation/docker-library-haxe/blob/adf0e23e460a657c77c44f2502e5fa8cf820d020/4.0/alpine3.12/Dockerfile
haxe,42,docker pull haxe,"4.0.5-alpine3.11, 4.0-alpine3.11",https://github.com/HaxeFoundation/docker-library-haxe/blob/adf0e23e460a657c77c44f2502e5fa8cf820d020/4.0/alpine3.11/Dockerfile
haxe,42,docker pull haxe,"3.4.7-buster, 3.4-buster",https://github.com/HaxeFoundation/docker-library-haxe/blob/1f586bf85c12ce5c9300f24079912b94c73bc3f7/3.4/buster/Dockerfile
haxe,42,docker pull haxe,"3.4.7-stretch, 3.4-stretch",https://github.com/HaxeFoundation/docker-library-haxe/blob/e57329c158b19f881c57a0496afbaf4446895fca/3.4/stretch/Dockerfile
haxe,42,docker pull haxe,"3.4.7-windowsservercore-1809, 3.4-windowsservercore-1809",https://github.com/HaxeFoundation/docker-library-haxe/blob/7df74d220cce33998dde7623f8c9176d7fa938f7/3.4/windowsservercore-1809/Dockerfile
haxe,42,docker pull haxe,"3.4.7-windowsservercore-ltsc2016, 3.4-windowsservercore-ltsc2016",https://github.com/HaxeFoundation/docker-library-haxe/blob/7df74d220cce33998dde7623f8c9176d7fa938f7/3.4/windowsservercore-ltsc2016/Dockerfile
haxe,42,docker pull haxe,"3.4.7-alpine3.14, 3.4-alpine3.14, 3.4.7-alpine, 3.4-alpine",https://github.com/HaxeFoundation/docker-library-haxe/blob/71afcb74d885cfbcf9bff439d7aba47a79b541b1/3.4/alpine3.14/Dockerfile
haxe,42,docker pull haxe,"3.4.7-alpine3.13, 3.4-alpine3.13",https://github.com/HaxeFoundation/docker-library-haxe/blob/c195ebc0755b9debcfacbd6edc977a8ad1cd450e/3.4/alpine3.13/Dockerfile
haxe,42,docker pull haxe,"3.4.7-alpine3.12, 3.4-alpine3.12",https://github.com/HaxeFoundation/docker-library-haxe/blob/d902612570437c75dc21b83b6fe0afd39a8c260d/3.4/alpine3.12/Dockerfile
haxe,42,docker pull haxe,"3.4.7-alpine3.11, 3.4-alpine3.11",https://github.com/HaxeFoundation/docker-library-haxe/blob/e57329c158b19f881c57a0496afbaf4446895fca/3.4/alpine3.11/Dockerfile
haxe,42,docker pull haxe,"3.3.0-rc.1-buster, 3.3.0-buster, 3.3-buster",https://github.com/HaxeFoundation/docker-library-haxe/blob/1f586bf85c12ce5c9300f24079912b94c73bc3f7/3.3/buster/Dockerfile
haxe,42,docker pull haxe,"3.3.0-rc.1-stretch, 3.3.0-stretch, 3.3-stretch",https://github.com/HaxeFoundation/docker-library-haxe/blob/e57329c158b19f881c57a0496afbaf4446895fca/3.3/stretch/Dockerfile
haxe,42,docker pull haxe,"3.3.0-rc.1-windowsservercore-1809, 3.3.0-windowsservercore-1809, 3.3-windowsservercore-1809",https://github.com/HaxeFoundation/docker-library-haxe/blob/7df74d220cce33998dde7623f8c9176d7fa938f7/3.3/windowsservercore-1809/Dockerfile
haxe,42,docker pull haxe,"3.3.0-rc.1-windowsservercore-ltsc2016, 3.3.0-windowsservercore-ltsc2016, 3.3-windowsservercore-ltsc2016",https://github.com/HaxeFoundation/docker-library-haxe/blob/7df74d220cce33998dde7623f8c9176d7fa938f7/3.3/windowsservercore-ltsc2016/Dockerfile
haxe,42,docker pull haxe,"3.3.0-rc.1-alpine3.14, 3.3.0-rc.1-alpine, 3.3.0-alpine3.14, 3.3-alpine3.14, 3.3.0-alpine, 3.3-alpine",https://github.com/HaxeFoundation/docker-library-haxe/blob/71afcb74d885cfbcf9bff439d7aba47a79b541b1/3.3/alpine3.14/Dockerfile
haxe,42,docker pull haxe,"3.3.0-rc.1-alpine3.13, 3.3.0-alpine3.13, 3.3-alpine3.13",https://github.com/HaxeFoundation/docker-library-haxe/blob/c195ebc0755b9debcfacbd6edc977a8ad1cd450e/3.3/alpine3.13/Dockerfile
haxe,42,docker pull haxe,"3.3.0-rc.1-alpine3.12, 3.3.0-alpine3.12, 3.3-alpine3.12",https://github.com/HaxeFoundation/docker-library-haxe/blob/d902612570437c75dc21b83b6fe0afd39a8c260d/3.3/alpine3.12/Dockerfile
haxe,42,docker pull haxe,"3.3.0-rc.1-alpine3.11, 3.3.0-alpine3.11, 3.3-alpine3.11",https://github.com/HaxeFoundation/docker-library-haxe/blob/e57329c158b19f881c57a0496afbaf4446895fca/3.3/alpine3.11/Dockerfile
haxe,42,docker pull haxe,"3.2.1-buster, 3.2-buster",https://github.com/HaxeFoundation/docker-library-haxe/blob/1f586bf85c12ce5c9300f24079912b94c73bc3f7/3.2/buster/Dockerfile
haxe,42,docker pull haxe,"3.2.1-stretch, 3.2-stretch",https://github.com/HaxeFoundation/docker-library-haxe/blob/e57329c158b19f881c57a0496afbaf4446895fca/3.2/stretch/Dockerfile
haxe,42,docker pull haxe,"3.2.1-windowsservercore-1809, 3.2-windowsservercore-1809",https://github.com/HaxeFoundation/docker-library-haxe/blob/7df74d220cce33998dde7623f8c9176d7fa938f7/3.2/windowsservercore-1809/Dockerfile
haxe,42,docker pull haxe,"3.2.1-windowsservercore-ltsc2016, 3.2-windowsservercore-ltsc2016",https://github.com/HaxeFoundation/docker-library-haxe/blob/7df74d220cce33998dde7623f8c9176d7fa938f7/3.2/windowsservercore-ltsc2016/Dockerfile
haxe,42,docker pull haxe,"3.2.1-alpine3.14, 3.2-alpine3.14, 3.2.1-alpine, 3.2-alpine",https://github.com/HaxeFoundation/docker-library-haxe/blob/71afcb74d885cfbcf9bff439d7aba47a79b541b1/3.2/alpine3.14/Dockerfile
haxe,42,docker pull haxe,"3.2.1-alpine3.13, 3.2-alpine3.13",https://github.com/HaxeFoundation/docker-library-haxe/blob/c195ebc0755b9debcfacbd6edc977a8ad1cd450e/3.2/alpine3.13/Dockerfile
haxe,42,docker pull haxe,"3.2.1-alpine3.12, 3.2-alpine3.12",https://github.com/HaxeFoundation/docker-library-haxe/blob/d902612570437c75dc21b83b6fe0afd39a8c260d/3.2/alpine3.12/Dockerfile
haxe,42,docker pull haxe,"3.2.1-alpine3.11, 3.2-alpine3.11",https://github.com/HaxeFoundation/docker-library-haxe/blob/e57329c158b19f881c57a0496afbaf4446895fca/3.2/alpine3.11/Dockerfile
haxe,42,docker pull haxe,"3.1.3-stretch, 3.1-stretch",https://github.com/HaxeFoundation/docker-library-haxe/blob/e57329c158b19f881c57a0496afbaf4446895fca/3.1/stretch/Dockerfile
haxe,42,docker pull haxe,"3.1.3-windowsservercore-1809, 3.1-windowsservercore-1809",https://github.com/HaxeFoundation/docker-library-haxe/blob/7df74d220cce33998dde7623f8c9176d7fa938f7/3.1/windowsservercore-1809/Dockerfile
haxe,42,docker pull haxe,"3.1.3-windowsservercore-ltsc2016, 3.1-windowsservercore-ltsc2016",https://github.com/HaxeFoundation/docker-library-haxe/blob/7df74d220cce33998dde7623f8c9176d7fa938f7/3.1/windowsservercore-ltsc2016/Dockerfile
swift,527,docker pull swift,"5.4.1, 5.4, 5.4.1-bionic, 5.4-bionic, bionic, latest",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/ubuntu/18.04/Dockerfile
swift,527,docker pull swift,"5.4.1-xenial, 5.4-xenial, xenial",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/ubuntu/16.04/Dockerfile
swift,527,docker pull swift,"5.4.1-slim, 5.4-slim, 5.4.1-bionic-slim, 5.4-bionic-slim, bionic-slim, slim",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/ubuntu/18.04/slim/Dockerfile
swift,527,docker pull swift,"5.4.1-xenial-slim, 5.4-xenial-slim, xenial-slim",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/ubuntu/16.04/slim/Dockerfile
swift,527,docker pull swift,"5.4.1-focal-slim, 5.4-focal-slim, focal-slim",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/ubuntu/20.04/slim/Dockerfile
swift,527,docker pull swift,"5.4.1-focal, 5.4-focal, focal",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/ubuntu/20.04/Dockerfile
swift,527,docker pull swift,"5.4.1-amazonlinux2, 5.4-amazonlinux2, amazonlinux2",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/amazonlinux/2/Dockerfile
swift,527,docker pull swift,"5.4.1-amazonlinux2-slim, 5.4-amazonlinux2-slim, amazonlinux2-slim",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/amazonlinux/2/slim/Dockerfile
swift,527,docker pull swift,"5.4.1-centos8, 5.4-centos8, centos8",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/centos/8/Dockerfile
swift,527,docker pull swift,"5.4.1-centos8-slim, 5.4-centos8-slim, centos8-slim",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/centos/8/slim/Dockerfile
swift,527,docker pull swift,"5.4.1-centos7, 5.4-centos7, centos7",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/centos/7/Dockerfile
swift,527,docker pull swift,"5.4.1-centos7-slim, 5.4-centos7-slim, centos7-slim",https://github.com/apple/swift-docker/blob/29bb1fc9226ef199e979bbad55d89d088615d513/5.4/centos/7/slim/Dockerfile
swift,527,docker pull swift,"5.3.3, 5.3, 5.3.3-bionic, 5.3-bionic",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/ubuntu/18.04/Dockerfile
swift,527,docker pull swift,"5.3.3-xenial, 5.3-xenial",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/ubuntu/16.04/Dockerfile
swift,527,docker pull swift,"5.3.3-slim, 5.3-slim, 5.3.3-bionic-slim, 5.3-bionic-slim",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/ubuntu/18.04/slim/Dockerfile
swift,527,docker pull swift,"5.3.3-xenial-slim, 5.3-xenial-slim",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/ubuntu/16.04/slim/Dockerfile
swift,527,docker pull swift,"5.3.3-focal-slim, 5.3-focal-slim",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/ubuntu/20.04/slim/Dockerfile
swift,527,docker pull swift,"5.3.3-focal, 5.3-focal",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/ubuntu/20.04/Dockerfile
swift,527,docker pull swift,"5.3.3-amazonlinux2, 5.3-amazonlinux2",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/amazonlinux/2/Dockerfile
swift,527,docker pull swift,"5.3.3-amazonlinux2-slim, 5.3-amazonlinux2-slim",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/amazonlinux/2/slim/Dockerfile
swift,527,docker pull swift,"5.3.3-centos8, 5.3-centos8",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/centos/8/Dockerfile
swift,527,docker pull swift,"5.3.3-centos8-slim, 5.3-centos8-slim",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/centos/8/slim/Dockerfile
swift,527,docker pull swift,"5.3.3-centos7, 5.3-centos7",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/centos/7/Dockerfile
swift,527,docker pull swift,"5.3.3-centos7-slim, 5.3-centos7-slim",https://github.com/apple/swift-docker/blob/78fb43bb44c727704436dd05bd4cc586c1e11aca/5.3/centos/7/slim/Dockerfile
swift,527,docker pull swift,"5.2.5, 5.2, 5.2.5-bionic, 5.2-bionic",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/ubuntu/18.04/Dockerfile
swift,527,docker pull swift,"5.2.5-xenial, 5.2-xenial",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/ubuntu/16.04/Dockerfile
swift,527,docker pull swift,"5.2.5-slim, 5.2-slim, 5.2.5-bionic-slim, 5.2-bionic-slim",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/ubuntu/18.04/slim/Dockerfile
swift,527,docker pull swift,"5.2.5-xenial-slim, 5.2-xenial-slim",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/ubuntu/16.04/slim/Dockerfile
swift,527,docker pull swift,"5.2.5-focal-slim, 5.2-focal-slim",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/ubuntu/20.04/slim/Dockerfile
swift,527,docker pull swift,"5.2.5-focal, 5.2-focal",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/ubuntu/20.04/Dockerfile
swift,527,docker pull swift,"5.2.5-amazonlinux2, 5.2-amazonlinux2",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/amazonlinux/2/Dockerfile
swift,527,docker pull swift,"5.2.5-amazonlinux2-slim, 5.2-amazonlinux2-slim",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/amazonlinux/2/slim/Dockerfile
swift,527,docker pull swift,"5.2.5-centos8, 5.2-centos8",https://github.com/apple/swift-docker/blob/c0daa8c7a96e310e20c4b02bbfaf600f2d92eda9/5.2/centos/8/Dockerfile
swift,527,docker pull swift,"5.2.5-centos8-slim, 5.2-centos8-slim",https://github.com/apple/swift-docker/blob/c0daa8c7a96e310e20c4b02bbfaf600f2d92eda9/5.2/centos/8/slim/Dockerfile
swift,527,docker pull swift,"5.2.5-centos7, 5.2-centos7",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/centos/7/Dockerfile
swift,527,docker pull swift,"5.2.5-centos7-slim, 5.2-centos7-slim",https://github.com/apple/swift-docker/blob/d58282b54afb6192de97d9cad973d2d2cc928dd5/5.2/centos/7/slim/Dockerfile
swift,527,docker pull swift,"5.1.5, 5.1, 5.1.5-bionic, 5.1-bionic",https://github.com/apple/swift-docker/blob/05538e13a3015675d83e2553cdce5d1d67e17235/5.1/ubuntu/18.04/Dockerfile
swift,527,docker pull swift,"5.1.5-xenial, 5.1-xenial",https://github.com/apple/swift-docker/blob/05538e13a3015675d83e2553cdce5d1d67e17235/5.1/ubuntu/16.04/Dockerfile
swift,527,docker pull swift,"5.1.5-slim, 5.1-slim, 5.1.5-bionic-sim, 5.1-bionic-slim",https://github.com/apple/swift-docker/blob/05538e13a3015675d83e2553cdce5d1d67e17235/5.1/ubuntu/18.04/slim/Dockerfile
swift,527,docker pull swift,"5.1.5-xenial-slim, 5.1-xenial-slim",https://github.com/apple/swift-docker/blob/05538e13a3015675d83e2553cdce5d1d67e17235/5.1/ubuntu/16.04/slim/Dockerfile
swift,527,docker pull swift,"5.0.3, 5.0, 5.0.3-bionic, 5.0-bionic",https://github.com/apple/swift-docker/blob/78d0a2dde09af579d06e2114a101fd90b01fbfb0/5.0/ubuntu/18.04/Dockerfile
swift,527,docker pull swift,"5.0.3-xenial, 5.0-xenial",https://github.com/apple/swift-docker/blob/78d0a2dde09af579d06e2114a101fd90b01fbfb0/5.0/ubuntu/16.04/Dockerfile
swift,527,docker pull swift,"5.0.3-slim, 5.0-slim, 5.0.3-bionic-slim, 5.0-bionic-slim",https://github.com/apple/swift-docker/blob/78d0a2dde09af579d06e2114a101fd90b01fbfb0/5.0/ubuntu/18.04/slim/Dockerfile
swift,527,docker pull swift,"5.0.3-xenial-slim, 5.0-xenial-slim",https://github.com/apple/swift-docker/blob/78d0a2dde09af579d06e2114a101fd90b01fbfb0/5.0/ubuntu/16.04/slim/Dockerfile
swift,527,docker pull swift,"4.2.4, 4.2, 4",https://github.com/apple/swift-docker/blob/f0a61df2dd9a14dd6988e6017ae58cc63df37f41/4.2/ubuntu/16.04/Dockerfile
swift,527,docker pull swift,"4.1.3, 4.1",https://github.com/apple/swift-docker/blob/34aa283f9b3473ab22b2282f71773781b121af19/4.1/Dockerfile
swift,527,docker pull swift,"4.0.3, 4.0",https://github.com/apple/swift-docker/blob/34aa283f9b3473ab22b2282f71773781b121af19/4.0/Dockerfile
tomee,88,docker pull tomee,"8-jre-7.0.9-plume, 7.0.9-plume",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-7.0/jre8/plume/Dockerfile
tomee,88,docker pull tomee,"8-jre-7.0.9-plus, 7.0.9-plus",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-7.0/jre8/plus/Dockerfile
tomee,88,docker pull tomee,"8-jre-7.0.9-webprofile, 7.0",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-7.0/jre8/webprofile/Dockerfile
tomee,88,docker pull tomee,"8-jre-7.1.4-plume, 7.1.4-plume",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-7.1/jre8/plume/Dockerfile
tomee,88,docker pull tomee,"8-jre-7.1.4-plus, 7.1.4-plus",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-7.1/jre8/plus/Dockerfile
tomee,88,docker pull tomee,"8-jre-7.1.4-microprofile, 7.1.4-microprofile",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-7.1/jre8/microprofile/Dockerfile
tomee,88,docker pull tomee,"8-jre-7.1.4-webprofile, 7.1.4-webprofile, 7, 7.1",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-7.1/jre8/webprofile/Dockerfile
tomee,88,docker pull tomee,8-jre-8.0.6-plume,https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-8.0/jre8/plume/Dockerfile
tomee,88,docker pull tomee,8-jre-8.0.6-plus,https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-8.0/jre8/plus/Dockerfile
tomee,88,docker pull tomee,8-jre-8.0.6-microprofile,https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-8.0/jre8/microprofile/Dockerfile
tomee,88,docker pull tomee,8-jre-8.0.6-webprofile,https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-8.0/jre8/webprofile/Dockerfile
tomee,88,docker pull tomee,"11-jre-8.0.6-plume, 8.0.6-plume",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-8.0/jre11/plume/Dockerfile
tomee,88,docker pull tomee,"11-jre-8.0.6-plus, 8.0.6-plus",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-8.0/jre11/plus/Dockerfile
tomee,88,docker pull tomee,"11-jre-8.0.6-microprofile, 8.0.6-microprofile",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-8.0/jre11/microprofile/Dockerfile
tomee,88,docker pull tomee,"11-jre-8.0.6-webprofile, 8.0.6-webprofile, latest, 8",https://github.com/tomitribe/docker-tomee/blob/e14a033bd167917f5fe7cff8909022489996aed3/TomEE-8.0/jre11/webprofile/Dockerfile
hylang,32,docker pull hylang,"1.0a1-python3.9-buster, python3.9-buster, 1.0a1-buster, buster",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.9-buster
hylang,32,docker pull hylang,"1.0a1-python3.9-alpine3.13, python3.9-alpine3.13, 1.0a1-alpine3.13, alpine3.13, 1.0a1-python3.9-alpine, python3.9-alpine, 1.0a1-alpine, alpine",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.9-alpine3.13
hylang,32,docker pull hylang,"1.0a1-python3.9-alpine3.12, python3.9-alpine3.12, 1.0a1-alpine3.12, alpine3.12",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.9-alpine3.12
hylang,32,docker pull hylang,"1.0a1-python3.9-windowsservercore-1809, python3.9-windowsservercore-1809, 1.0a1-windowsservercore-1809, windowsservercore-1809",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.9-windowsservercore-1809
hylang,32,docker pull hylang,"1.0a1-python3.9-windowsservercore-ltsc2016, python3.9-windowsservercore-ltsc2016, 1.0a1-windowsservercore-ltsc2016, windowsservercore-ltsc2016",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.9-windowsservercore-ltsc2016
hylang,32,docker pull hylang,"1.0a1-python3.8-buster, python3.8-buster",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.8-buster
hylang,32,docker pull hylang,"1.0a1-python3.8-alpine3.13, python3.8-alpine3.13, 1.0a1-python3.8-alpine, python3.8-alpine",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.8-alpine3.13
hylang,32,docker pull hylang,"1.0a1-python3.8-alpine3.12, python3.8-alpine3.12",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.8-alpine3.12
hylang,32,docker pull hylang,"1.0a1-python3.8-windowsservercore-1809, python3.8-windowsservercore-1809",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.8-windowsservercore-1809
hylang,32,docker pull hylang,"1.0a1-python3.8-windowsservercore-ltsc2016, python3.8-windowsservercore-ltsc2016",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.8-windowsservercore-ltsc2016
hylang,32,docker pull hylang,"1.0a1-python3.7-buster, python3.7-buster",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.7-buster
hylang,32,docker pull hylang,"1.0a1-python3.7-stretch, python3.7-stretch",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.7-stretch
hylang,32,docker pull hylang,"1.0a1-python3.7-alpine3.13, python3.7-alpine3.13, 1.0a1-python3.7-alpine, python3.7-alpine",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.7-alpine3.13
hylang,32,docker pull hylang,"1.0a1-python3.7-alpine3.12, python3.7-alpine3.12",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.7-alpine3.12
hylang,32,docker pull hylang,"1.0a1-python3.6-buster, python3.6-buster",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.6-buster
hylang,32,docker pull hylang,"1.0a1-python3.6-stretch, python3.6-stretch",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.6-stretch
hylang,32,docker pull hylang,"1.0a1-python3.6-alpine3.13, python3.6-alpine3.13, 1.0a1-python3.6-alpine, python3.6-alpine",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.6-alpine3.13
hylang,32,docker pull hylang,"1.0a1-python3.6-alpine3.12, python3.6-alpine3.12",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.6-alpine3.12
hylang,32,docker pull hylang,"1.0a1-python3.10-rc-buster, python3.10-rc-buster",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.10-rc-buster
hylang,32,docker pull hylang,"1.0a1-python3.10-rc-alpine3.13, python3.10-rc-alpine3.13, 1.0a1-python3.10-rc-alpine, python3.10-rc-alpine",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.10-rc-alpine3.13
hylang,32,docker pull hylang,"1.0a1-python3.10-rc-alpine3.12, python3.10-rc-alpine3.12",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.10-rc-alpine3.12
hylang,32,docker pull hylang,"1.0a1-python3.10-rc-windowsservercore-1809, python3.10-rc-windowsservercore-1809",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.10-rc-windowsservercore-1809
hylang,32,docker pull hylang,"1.0a1-python3.10-rc-windowsservercore-ltsc2016, python3.10-rc-windowsservercore-ltsc2016",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.python3.10-rc-windowsservercore-ltsc2016
hylang,32,docker pull hylang,"1.0a1-pypy3.7-buster, pypy3.7-buster, 1.0a1-pypy-buster, pypy-buster",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.pypy3.7-buster
hylang,32,docker pull hylang,"1.0a1-pypy3.7-windowsservercore-1809, pypy3.7-windowsservercore-1809, 1.0a1-pypy-windowsservercore-1809, pypy-windowsservercore-1809",https://github.com/hylang/docker-hylang/blob/a9b44f188690a2d07590dde5e46499b58e42b6a3/dockerfiles-generated/Dockerfile.pypy3.7-windowsservercore-1809
